escopo_busca;eixos_antas;n_eixos;cenario_forqueta;regra_operativa;pico_natural_estrela_m3s;pico_resultante_estrela_m3s;reducao_pico_pct;acima_limiar_4000_m3s;razao_limiar_4000;reducao_vs_evento_2023_pct;area_controlada_antas_km2;volume_usado_antas_hm3;algum_reservatorio_saturou;E10_presente;volume_usado_forqueta_hm3;volume_usado_total_hm3;FQ1_FQ2_mutuamente_exclusivos
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E12;7;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2440,7;True;False;0,0;2440,7;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E09+E12;7;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2371,3;True;False;0,0;2371,3;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E11+E12;7;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2545,1;True;False;0,0;2545,1;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E12;7;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2438,6;True;False;0,0;2438,6;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E12;7;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2370,6;True;False;0,0;2370,6;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E12;6;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2345,0;True;False;0,0;2345,0;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E09+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2560,5;True;False;0,0;2560,5;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2734,3;True;False;0,0;2734,3;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E09+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2664,9;True;False;0,0;2664,9;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E09+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2667,0;True;False;0,0;2667,0;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E09+E12;10;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2586,0;True;False;0,0;2586,0;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E09+E11+E12;11;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2786,1;True;False;0,0;2786,1;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E09+E11+E12;10;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2760,6;True;False;0,0;2760,6;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E09+E11+E12;10;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2690,5;True;False;0,0;2690,5;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E09+E11+E12;10;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2692,5;True;False;0,0;2692,5;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E11+E12;10;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2759,9;True;False;0,0;2759,9;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E09+E12;8;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2464,8;True;False;0,0;2464,8;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E11+E12;8;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2638,7;True;False;0,0;2638,7;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E09+E12;8;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2466,9;True;False;0,0;2466,9;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E09+E11+E12;8;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2571,4;True;False;0,0;2571,4;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E11+E12;8;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2640,7;True;False;0,0;2640,7;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2559,8;True;False;0,0;2559,8;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E09+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2490,4;True;False;0,0;2490,4;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2664,2;True;False;0,0;2664,2;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E09+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2492,5;True;False;0,0;2492,5;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2666,3;True;False;0,0;2666,3;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E09+E11+E12;9;SEM_FORQUETA;comportas;16903,1;8301,3;50,89;4301,3;2,075;51,91;15759,8;2596,9;True;False;0,0;2596,9;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2666,3;True;False;89,7;2756,0;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E09+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2492,5;True;False;89,7;2582,2;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2664,2;True;False;89,7;2753,9;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E09+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2490,4;True;False;89,7;2580,1;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2559,8;True;False;89,7;2649,5;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E09+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2466,9;True;False;89,7;2556,6;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E11+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2640,7;True;False;89,7;2730,5;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E09+E11+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2571,4;True;False;89,7;2661,1;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E11+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2638,7;True;False;89,7;2728,4;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E09+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2464,8;True;False;89,7;2554,6;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2534,2;True;False;89,7;2624,0;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E11+E12;7;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2545,1;True;False;89,7;2634,8;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2466,2;True;False;89,7;2555,9;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2464,2;True;False;89,7;2553,9;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E09+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2396,8;True;False;89,7;2486,6;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E11+E12;8;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2570,7;True;False;89,7;2660,4;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E09+E12;7;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2371,3;True;False;89,7;2461,0;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E12;7;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2440,7;True;False;89,7;2530,4;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E12;7;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2438,6;True;False;89,7;2528,3;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E12;7;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2370,6;True;False;89,7;2460,3;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E08+E12;6;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2345,0;True;False;89,7;2434,8;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E08+E09+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2596,9;True;False;89,7;2686,6;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E09+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2560,5;True;False;89,7;2650,2;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2734,3;True;False;89,7;2824,0;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E07+E08+E09+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2667,0;True;False;89,7;2756,7;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E08+E09+E11+E12;9;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2664,9;True;False;89,7;2754,6;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E09+E12;10;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2586,0;True;False;89,7;2675,8;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E11+E12;10;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2759,9;True;False;89,7;2849,6;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E08+E09+E11+E12;10;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2690,5;True;False;89,7;2780,2;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E07+E08+E09+E11+E12;10;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2692,5;True;False;89,7;2782,3;True
adicoes_altj_com_forqueta;E01+E02+E04+E05+E06+E07+E08+E09+E11+E12;10;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2760,6;True;False;89,7;2850,3;True
adicoes_altj_com_forqueta;E01+E02+E03+E04+E05+E06+E07+E08+E09+E11+E12;11;FQ2;comportas;16903,1;8319,7;50,78;4319,7;2,08;51,8;15759,8;2786,1;True;False;89,7;2875,8;True
